mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,tonnetz_mean,tonnetz_std,zcr_mean,rmse_mean,filename
-320.95654,94.84493,105.50817,51.989517,-9.757802,31.175947,15.557454,25.997929,11.161438,20.198626,-11.608901,21.68312,-23.201382,25.386412,-12.406706,14.026736,-8.28099,10.239641,-10.737806,13.3180485,-10.496863,10.328314,-0.64826095,10.5472355,-4.688227,8.745006,0.38501242,0.31622303,19.658362433159514,5.4146812814204885,0.007867654344124538,0.1183816791206053,0.1355279469515442,0.051480077,audio_1185.wav
-467.81662,113.298805,88.758156,61.853893,5.099808,42.954025,5.5700574,37.980682,-33.897285,32.837772,-26.428549,30.646893,-15.592431,17.734781,-8.354836,16.08789,-9.167928,16.199718,-5.3339906,12.311407,-7.199257,11.821234,-6.8004384,13.002808,1.2728238,11.675033,0.2938081,0.33329445,21.889991047253503,7.703496124847737,0.004661454244620471,0.16281921696755886,0.1136553842348285,0.023264747,audio_1187.wav
-321.94803,153.86658,50.342995,55.115055,-7.083478,35.87265,-0.9636662,25.997568,-8.702921,22.969036,-17.661928,19.705944,-5.8081264,15.719718,-10.571247,14.17842,-9.726883,12.114686,-4.8761563,11.415775,-8.734815,10.420235,-1.8258702,7.917045,-4.4602647,8.4853115,0.40706706,0.31314003,18.629415510785474,5.516003627901469,-0.006000023478677691,0.12758948643536758,0.1891325441793131,0.043460924,audio_119.wav
-246.29034,82.32044,81.71632,52.334206,0.7651811,43.104523,20.489702,34.318157,-12.787072,25.673763,-1.6397316,19.895422,-25.659826,22.949114,-18.872461,19.371347,-3.8286462,16.712038,-9.748868,13.416617,-6.774397,11.235198,-3.3082387,12.400316,-2.691811,13.259453,0.2510853,0.3189831,21.66588340435518,6.037505273152528,-0.008291997452407803,0.17170042887341633,0.1355566508615042,0.10767048,audio_1191.wav
-344.4603,117.06021,62.08191,75.3326,11.740816,38.430885,4.143273,26.81651,-18.682728,22.448137,-5.0231886,18.715384,-11.848592,14.607704,-4.842158,16.048676,-11.315867,12.073286,-9.943043,10.831506,-12.805154,11.517609,-5.787287,8.303556,-8.8276005,8.772131,0.39323905,0.32190052,18.61138341777993,5.956750594552086,0.013271330586931418,0.16880724507120473,0.2678693257454739,0.033472832,audio_1196.wav
-379.99792,116.50242,79.07725,48.33183,7.994832,31.90569,28.118183,40.246815,-4.5346913,25.832777,4.8844013,19.182747,-2.7709117,15.482006,-5.300663,16.131708,-3.5675695,13.141822,-10.662249,13.203292,0.6776686,9.395269,0.9087917,9.6708,-7.824886,8.876189,0.39346135,0.31343535,18.63383631042952,5.409838686615855,0.017645241084343316,0.10659761360345334,0.12256561376797125,0.03115718,audio_12.wav
-336.21756,125.46334,92.161766,79.392456,14.247453,49.42658,25.999498,34.436554,-16.171568,25.70009,-26.608953,29.651897,-0.4067687,20.232403,-9.292628,15.0073,-15.681312,16.073574,7.24348,13.843862,-11.435661,13.911929,-0.57661426,11.891674,-2.7208698,10.877069,0.37612972,0.31260377,19.375886198026134,5.70764551074194,-0.0028429454659233224,0.09915091971403667,0.17936301916932906,0.04478691,audio_120.wav
-344.56348,130.08572,29.787394,80.07008,12.818305,47.987648,14.575065,32.339165,-16.66936,27.237177,-1.4525815,19.496758,-12.800621,15.577367,-4.9978833,16.50012,-15.63842,15.367006,-8.808184,12.705427,-15.220331,11.914317,-2.622366,10.371475,-9.854356,9.593984,0.32058147,0.33067897,20.982333072921524,6.263131739132862,0.016665039233283805,0.18704838235303736,0.23632203959569734,0.056479227,audio_1200.wav
-322.29022,112.16644,67.92059,34.6581,-1.3041186,37.15108,16.99376,34.022232,-18.78227,31.688927,0.5567302,16.632994,-10.687754,16.854376,0.76647645,13.198707,-11.903561,14.977897,-10.762416,11.251212,-9.273861,8.961807,-3.8331113,8.767298,0.91797745,9.631683,0.3791337,0.31750438,18.66571603120439,5.465640384377268,-0.003997811419733589,0.1129102721704091,0.1849826735556443,0.03768625,audio_1202.wav
-340.00952,128.78511,85.69822,63.93491,3.559808,33.090187,35.789154,38.141712,-12.230847,21.5127,-20.656244,23.67911,-14.386811,17.9191,-11.681721,16.63074,-1.6323463,13.9292145,-1.8586739,11.449191,-7.4130383,9.830326,-4.4401965,9.204733,-4.5474067,9.034651,0.28847486,0.33374763,20.791691098238157,7.109872515022083,0.01625068636124817,0.15442452493395276,0.07551121330870607,0.06919879,audio_1208.wav
-300.2411,65.01839,118.91716,33.870396,-15.407432,22.280542,12.196217,21.936068,3.865433,12.013941,3.0231946,11.866945,-3.6895306,13.805736,-3.6374776,14.530174,-1.5407338,11.528355,4.9942083,11.802136,5.4781175,12.269854,-1.7083354,8.401805,-5.727786,8.633488,0.43728113,0.3065856,17.868934710960854,4.821139253379616,-0.00597907687402245,0.10615803918777679,0.10620273187899361,0.03567517,audio_1210.wav
-324.75803,63.89204,66.95343,32.76855,9.170177,19.549234,13.650945,22.181395,0.031299077,12.884554,3.5363753,13.069039,-5.5717664,12.668392,-0.0924162,12.136853,-5.2333884,9.91905,1.0914835,11.321356,-4.4551806,8.696646,1.9734695,7.5996227,-2.1356983,7.309757,0.4985998,0.30463284,16.0350772333274,3.8679096805440474,-0.004400612277465475,0.08353773246346778,0.19848294811634717,0.019730585,audio_1212.wav
-324.066,141.24312,72.50261,44.102207,3.9742558,31.473663,31.144299,30.174343,3.0197263,18.754257,-2.3163538,15.976893,-6.9717107,17.347845,-11.16592,16.01324,-5.50081,15.695451,-9.967396,16.577353,6.564975,12.400249,-14.669002,13.841187,0.561931,9.308787,0.30185807,0.31535143,21.058082780436255,6.485705000366784,0.006166077549525241,0.16724966597730181,0.09260027705670927,0.05656361,audio_1216.wav
-320.9572,108.73591,100.69184,57.65,5.153131,34.17173,2.9304528,30.447456,-13.568367,20.10946,-14.299536,20.943758,-8.621533,17.216894,-9.2534275,14.236802,-6.3759494,14.384334,-1.5649458,12.324205,-2.532053,11.529879,-0.3819665,10.817482,-7.05405,10.90971,0.3178713,0.31233227,19.724099510838926,5.130945505641185,-0.0018355348698895005,0.14038692587569415,0.11849868335662939,0.054431044,audio_1223.wav
-360.06802,156.49564,58.896072,65.84759,-11.635757,33.80086,23.394852,30.388035,-22.839449,20.805794,-11.912889,15.691609,-16.89926,17.217098,-9.92713,11.921716,-21.238764,17.760952,-13.501258,11.952896,-17.496407,12.038903,-9.509774,11.177316,-10.050642,9.038031,0.41349983,0.31590435,17.770692357395586,4.96162710809888,-0.0029181724467037314,0.14139380945097954,0.1676257037913113,0.02763481,audio_1226.wav
-367.70322,78.159805,110.3166,54.594803,-1.150165,58.75892,25.999004,25.173244,27.853903,22.923817,17.558819,15.164544,11.749246,18.738928,19.730976,17.645035,17.466639,18.967804,7.1082335,15.19947,-2.9463415,17.448982,-6.378724,12.844499,-3.8811805,12.041418,0.41991812,0.30617237,22.77125326856933,8.010114315754835,0.006084026426604033,0.12974142441893874,0.06917236804877508,0.05388734,audio_123.wav
-361.5383,137.0738,68.73541,58.388298,-13.983569,35.753433,12.675947,31.66034,-9.185618,20.226059,-8.4857235,16.674965,-20.678865,20.767673,-11.382567,14.650595,2.1038382,12.649867,-9.379879,14.032475,6.069671,12.578494,-7.8667097,11.994081,-3.3248632,9.721873,0.37721613,0.33778912,20.590444326441926,6.868255051086002,0.009993776381575697,0.17558509026349411,0.2160199930111821,0.050744597,audio_1230.wav
-362.80203,105.12251,83.23908,75.05814,17.160007,48.08666,26.718842,41.95072,-4.86547,23.6658,-19.977179,22.126076,-18.9077,18.8424,-13.352439,16.993376,-12.829015,16.699621,-13.215899,11.279861,-14.494339,11.356728,-2.2775962,10.683274,-5.9917536,9.268778,0.2923004,0.33511117,21.299681688379092,6.256141589307601,0.00907394714202993,0.15560185779746677,0.1553491919525066,0.05317349,audio_1236.wav
-351.67752,122.44384,23.635939,90.1165,-1.8492377,49.897873,11.607194,39.556488,-23.24243,27.20097,-18.326458,22.150856,-12.691443,18.420132,2.6985142,17.383678,-16.275108,16.193756,-16.291342,16.171078,-14.960405,15.735948,-5.0478497,15.636597,-13.659505,12.141834,0.3189366,0.3238377,19.202012625183333,5.5315832588214535,-0.009769855945280816,0.16423142890200468,0.29032142322284343,0.03276869,audio_1239.wav
-304.2624,64.714714,117.49887,29.246021,-21.339973,22.45433,17.276934,19.648823,1.2063698,11.850078,4.4523306,12.0275755,-2.6094992,12.006052,-1.5478936,13.44411,-2.1292646,11.545981,6.623097,11.60634,1.8438545,10.32466,-4.101636,9.062669,-5.7354655,8.821545,0.44983006,0.3001073,17.612187294226235,4.680827976881505,0.001671185503458422,0.09585257690837981,0.11209330695886581,0.026633743,audio_1245.wav
-295.74002,62.995113,70.54564,31.672361,12.4659815,18.673647,21.252962,27.702185,3.0573728,12.520165,0.48966816,15.36788,-9.375751,14.260022,-0.7094849,11.893751,-6.56216,10.984615,-3.0625317,13.241407,-7.678818,8.888018,1.8633231,8.18045,-1.8827932,8.511289,0.42453542,0.3147417,16.773016856480304,4.210912714464251,-0.010818698705540664,0.09974775586970033,0.1790003182408147,0.027926635,audio_1247.wav
-334.76077,145.94246,73.3685,41.83829,12.660144,33.387943,35.315685,28.185432,10.993047,18.44272,0.6539202,15.705453,-5.072692,15.755538,-11.060136,15.165568,-6.1616726,14.508363,-9.629226,16.042322,5.1012993,12.932355,-16.074648,15.059184,-1.7532461,8.959941,0.30989808,0.3171717,20.428099399612275,6.435673908749636,-0.017759182363601484,0.16483973794240336,0.08803856537872737,0.06001712,audio_1251.wav
-376.4166,106.85983,104.80512,70.857605,-5.2738996,33.57766,-16.073713,29.645798,0.04567474,15.972908,-7.6426907,17.741907,-11.176087,15.109447,-8.457395,13.623301,-7.665048,13.242795,-3.6963463,9.032337,-6.5683365,8.58896,-5.1807065,7.474406,-3.635501,6.801288,0.32303444,0.32840174,18.61279315035459,6.125402825786641,-0.00600253670355339,0.19004092765375677,0.10228764185636315,0.054678198,audio_1252.wav
-485.99274,127.46626,50.11182,46.62133,8.837244,27.924675,9.500427,21.501719,1.9732226,15.159374,2.533967,17.706543,-6.8117833,14.722902,1.5878607,11.26122,-4.8289466,17.194693,-3.566348,10.19538,-2.6805975,10.931064,-2.683721,9.811201,-2.3764887,6.8896575,0.41415337,0.30843592,17.053008620280465,4.666829857823996,0.010319672068764203,0.0952277460095708,0.14313894643570288,0.015064142,audio_1261.wav
-354.4333,152.17897,55.563084,58.879665,-8.865282,34.253136,20.62373,27.839102,-18.532986,18.599436,-13.915322,18.213634,-17.62659,17.142307,-8.068598,12.10727,-20.822983,17.435589,-11.925159,11.300865,-16.13429,11.350457,-8.56363,11.2083025,-10.298518,9.386581,0.43795323,0.31876194,17.51996747362372,5.013278444767771,-0.0010194619153869348,0.14481021132288865,0.1707849563566098,0.02708234,audio_1262.wav
-334.62286,133.08656,70.22798,62.674023,5.378333,42.89028,8.42252,26.26561,-5.1299934,19.778582,-1.9119011,19.377672,-14.396069,17.130877,-2.5520852,13.541657,-6.5243692,15.773589,-4.648125,11.694632,-6.558813,10.829639,-5.604805,12.12631,-1.7097093,11.083898,0.34390953,0.3222631,19.96749926344299,6.051500245340326,-0.008184833964364858,0.15316589754896814,0.17014391556842384,0.049965378,audio_1264.wav
-316.7239,84.60327,100.06733,64.19402,11.014455,45.601498,14.986442,32.583477,-4.1467338,21.236103,-23.943401,25.877499,-29.311222,19.548128,-10.1482315,18.593079,-2.681106,15.981484,-6.9842324,12.665169,-6.644185,10.88545,-8.939009,13.162355,-7.6424565,10.011907,0.25765762,0.32276973,20.550708729679922,5.557945926327529,-0.0027046524395319812,0.18305204289151678,0.13657444963059107,0.06785006,audio_1266.wav
-389.8569,114.79336,55.162167,69.50307,22.071983,35.653606,11.018724,25.84161,-21.1895,23.237013,-7.6136756,16.764744,-12.338344,14.102333,-2.4643755,14.346927,-13.725245,12.500054,-10.892651,10.865882,-12.261037,10.074226,-4.5300946,8.817508,-7.7056127,9.094063,0.39162296,0.3239775,18.79843399613355,5.901236486283646,0.0058189737968373755,0.17660754566222575,0.25907064322084666,0.024803633,audio_1268.wav
-380.719,58.184383,117.168434,50.45443,41.707336,28.508352,-6.466176,27.443737,-19.259476,17.302013,-27.364906,21.749838,-10.662178,14.704721,-14.08283,11.71106,-16.442974,10.524231,-9.406016,8.365683,-6.805324,9.006467,-7.6558194,8.761156,-8.355634,7.178478,0.26584116,0.32593492,21.015879781755004,5.911802139307077,0.021795529458378583,0.20466211491359784,0.10403536633053781,0.050376765,audio_127.wav
-350.42752,136.37332,46.983948,69.76494,7.547978,48.844208,14.634422,31.862938,-14.219626,25.688887,-5.921864,18.628649,-16.047306,17.23837,-4.7165446,15.267376,-15.263187,14.754397,-12.114435,12.4927,-14.062803,11.493044,-4.7293496,9.996866,-8.246759,10.106181,0.31535733,0.33078223,20.972516484619266,6.038485766327102,0.004052688765927387,0.18395397494611013,0.20461532381522896,0.051880427,audio_1272.wav
-267.14935,101.5052,68.1241,38.22411,-2.1641877,39.5234,30.355145,37.889233,-29.984737,32.77216,-2.8018155,18.331728,-8.252569,15.023848,-7.008501,15.667001,-12.159794,15.466126,-14.781391,12.492299,-13.187895,11.366454,1.7459544,11.421528,-2.4914186,10.061211,0.31344596,0.32390726,20.309859997464244,6.052516205526255,-0.0006046183117909421,0.13411987210115298,0.1730333029652556,0.060807534,audio_1274.wav
-316.08307,115.115715,91.605095,58.735664,7.1957054,35.174065,21.060394,30.155146,2.5790954,17.21517,-9.54527,19.957054,-4.6373453,16.933466,2.4716258,14.683579,-13.772487,15.156281,-14.541345,16.926287,2.1340652,10.901907,-1.8167686,9.4484625,-1.0242028,10.724935,0.3186889,0.31855577,20.53698976957219,6.211673268588372,0.025664304143589552,0.15458181345367442,0.12215507271698615,0.071525045,audio_1277.wav
-280.0633,66.43822,72.91945,34.053837,11.044427,22.683321,20.76949,26.493603,1.0869735,12.01089,-2.0110896,15.408763,-8.672541,13.298768,-2.8003013,12.606321,-8.998606,11.631815,-2.6863024,10.911455,-8.304181,8.648049,1.0500404,8.279315,-1.0933262,8.487185,0.4203002,0.31960088,16.852072399152227,4.208294382796167,-0.007312420275501675,0.10403888004510642,0.18110242362220447,0.03383873,audio_1284.wav
-429.36255,132.97635,80.2581,64.37408,4.058505,35.77626,9.72129,29.16223,-1.3846762,18.650257,5.9689198,15.709671,-2.216797,13.167291,-6.2112203,12.804732,-1.7534508,10.695635,-5.117229,9.789732,-5.511752,9.203609,-2.4204807,9.19691,-1.8218464,7.3645062,0.42686555,0.3272687,16.686305037196053,4.825473233147689,-0.013077730125044606,0.14567209806387593,0.1492305020300852,0.024614748,audio_1285.wav
-442.1596,161.24817,18.275198,52.727257,4.2490287,33.12053,4.67179,24.628029,-10.897677,21.24964,-6.2815614,17.45462,-10.768757,16.05255,-2.536076,14.115458,-6.8078346,12.922255,-4.45552,11.51093,-7.1812363,10.700446,-1.1490549,7.878079,-6.00709,9.622566,0.41921216,0.3337513,17.779251791300197,5.416621923516257,-0.0009414751988313397,0.11711121658169465,0.332941252329606,0.018383024,audio_1290.wav
-297.7198,131.21494,66.439354,41.086227,-14.261249,40.54791,16.763992,40.688606,-15.276524,22.356142,-8.055205,17.507229,-7.6513247,18.915987,-29.19706,24.753197,-2.3561478,15.532208,-6.2520704,16.075832,-0.37631273,12.83092,-0.10023578,13.075142,-17.098595,13.962922,0.37513018,0.31268194,20.11771220489798,5.963461288034379,0.006721039202817929,0.12702072151240074,0.1692983934038871,0.045515303,audio_1296.wav
-369.59888,133.41632,51.039955,61.481007,-3.8969376,34.31234,8.90143,25.342457,0.6054229,16.633791,-2.7939734,20.011124,-15.389209,16.934916,3.4306016,13.1788645,-9.337221,16.63778,-5.794494,10.774521,-4.468987,10.578939,-3.3560853,10.669773,-3.1095746,7.646521,0.3489985,0.32311964,18.55160632369303,5.428457504015822,0.0118607636252304,0.13165448178397895,0.17736647727272728,0.036901068,audio_1298.wav
-295.1566,63.631184,70.31878,34.644836,12.456001,19.043394,13.44427,23.677984,-4.7365823,14.664877,6.823272,11.545956,-6.742935,12.78975,-0.013799406,11.508166,-7.093323,10.815952,-0.23153134,10.601294,-9.723555,9.326599,-5.5482707,9.098009,-7.341171,9.346703,0.37065402,0.32901576,17.44234455346391,4.550371767999954,0.019430185700567527,0.143850439784746,0.16728988826211394,0.030178769,audio_130.wav
-398.42627,147.78601,48.360367,63.906555,10.747953,39.652863,18.501427,32.50465,-11.054338,23.771418,-9.479748,19.527056,-11.636159,18.576607,-5.437821,18.026266,-11.778898,17.19828,-4.0081277,12.15023,-7.503574,12.22639,-7.1939096,13.958157,-2.1517012,11.131312,0.396285,0.33475184,19.10027928809959,5.982823722992408,0.026940131799149225,0.15354632952915126,0.22280315037606496,0.02877281,audio_1304.wav
-325.53745,150.7584,31.286688,56.171303,-7.149777,41.423775,-3.4807923,32.887314,-18.398499,19.734287,-15.540975,21.381422,-12.536905,16.060848,-10.589411,16.006441,-5.0065684,15.837903,-9.0035515,11.069407,-12.737572,11.32521,-5.834276,11.211675,-2.6721158,9.196965,0.36301112,0.320865,19.775867403078294,5.988068410033844,-0.010856642182520205,0.15627053779557587,0.2561906158479766,0.03565924,audio_1307.wav
-357.7547,89.729004,99.178665,53.50862,30.977158,34.90139,1.0648245,28.74616,-12.417149,22.518822,-4.253706,21.085758,-9.854138,15.394937,-6.6665654,16.013239,-2.8172581,13.7548,-4.085459,10.315348,-5.022726,11.199869,-4.380643,10.667406,-4.260168,9.288033,0.355719,0.32839724,19.0682326242311,5.378329068774303,0.0031754245041804817,0.12131405897495347,0.1389490357095314,0.0428004,audio_131.wav
-498.93607,178.78815,11.659976,47.96725,-10.498023,29.515247,2.5486617,23.269417,-5.3709893,18.281591,-12.988288,20.12752,-7.739306,15.001486,-1.8709567,12.726184,-0.93348026,11.818478,-2.4404554,11.512245,-11.278636,16.158215,-1.9425884,9.011601,-5.5318556,10.18958,0.43723258,0.32228386,17.531924887592123,5.217839548821762,-0.004934785076803266,0.10976311595835418,0.3207999748400083,0.0151087465,audio_1312.wav
-373.94067,93.48762,96.61036,45.30945,14.920891,27.735006,21.093683,31.182241,8.878482,20.127209,-1.1689048,18.77144,-4.925643,17.011007,-9.159339,15.86398,-4.342549,14.017485,-6.539152,12.667618,-4.5237,10.190861,0.46133777,9.845581,-3.7633243,10.898976,0.38127342,0.3245575,18.026932445079154,4.857131766324705,0.0050425843945598415,0.12848494100064864,0.11634301783812566,0.030820804,audio_1313.wav
-306.3015,114.30828,29.876896,64.0206,-8.359998,39.061703,9.678804,33.10356,-20.158262,22.67113,-13.859334,20.096739,-16.53246,16.319723,0.26331815,15.23646,-16.04699,19.034437,-8.093466,14.055535,-13.876039,13.185611,-4.8895617,12.736356,-7.502045,11.263362,0.29282174,0.3302585,19.74197139254124,5.620408224330196,-0.012073595186027016,0.1993555329769348,0.2273699042682128,0.04872743,audio_1314.wav
-331.26346,141.45232,34.908672,57.19394,-3.649021,38.854237,0.55119336,35.295734,-16.941954,19.865215,-14.512844,19.961836,-12.554003,15.121804,-14.949074,17.045513,-6.583325,15.639539,-8.968561,11.769432,-12.7685995,10.946755,-7.4060397,12.31818,-2.1955132,9.279773,0.3474759,0.32027206,19.95719081860669,5.980091540795369,-0.01743836456483049,0.15672058758007862,0.24519830770766773,0.03472771,audio_1318.wav
-289.54565,115.10957,28.875444,69.23865,-2.2929914,45.308712,4.652845,34.473576,-18.419043,24.713238,-6.254519,21.571903,-18.863918,18.473524,1.7513975,16.566946,-15.839397,19.154215,-5.8177223,14.11188,-18.422033,15.52598,-2.7471447,12.166542,-10.572787,12.608656,0.2859696,0.32761142,19.98796754400711,5.612720601823536,-0.008669730742344547,0.18913126427587995,0.22426435411674653,0.054456856,audio_1325.wav
-343.35596,121.53078,60.715355,65.53123,14.320024,43.569565,18.902044,39.024273,-13.021101,24.54663,-9.778321,22.570448,-10.136939,19.325775,-5.042695,18.545527,-17.440638,17.015312,-5.0605865,14.409869,-9.791935,13.595533,-13.685695,14.98261,-4.1099615,12.329166,0.3655452,0.3263648,19.728712887924054,5.89842669147627,0.015002875387057638,0.14592098665131453,0.19281467360556442,0.033397738,audio_1326.wav
-476.73135,160.60953,16.886917,45.77811,4.6795454,24.906189,1.1948707,22.212591,-6.8012075,16.65423,-7.7353377,18.159996,-3.5082858,12.249498,-5.6349726,13.553074,-5.988863,12.592362,-6.289995,10.622224,-6.5922318,10.077109,-2.7007139,9.337793,-2.9898171,6.9100823,0.49277952,0.31227788,17.335693396569962,5.424564419270103,0.0060351787420192754,0.11396230443308344,0.31305380141773165,0.014922147,audio_1329.wav
